#t	axis[AU]
0.000000000	nan		nan
6.283185e+03	2.594038	2.702016
6.283185e+04	2.579487	2.688081
6.283185e+05	2.449078	2.563108
6.283185e+06	1.941280	2.072389
3.141593e+07	1.840021	1.973293
